105936,0.235294,0.403764,Filip,Krajinovic
105550,0.333333,0.403203,Guido,Pella
105943,0,0.402198,Federico,Gaio
106393,0.333333,0.400826,Frederico,Ferreira Silva
105047,0,0.400222,Tim,Puetz
105154,0.28,0.396991,Joao,Souza
104873,0.25,0.39633,Aleksandr,Nedovyesov
104117,0,0.392677,Giovanni,Lapentti
108763,0,0.392548,Alberto Emmanuel,Alvarado Larin
105430,0.3,0.392201,Radu,Albot
105526,0.208333,0.389392,Jan Lennard,Struff
106121,0.25,0.388198,Taro,Daniel
104979,0.214286,0.387101,Andrey,Golubev
105872,0.2,0.386936,Christian,Lindell
105270,0,0.385931,Maxime,Teixeira
105098,0,0.385096,Alexandre,Sidorenko
104007,0,0.384541,Andre,Ghem
126681,0,0.381612,Dawood,Sayed Hashim
105281,0,0.380664,Eric,Quigley
103967,0,0.380092,Michael,Lammer
105888,0,0.379056,Toni,Androic
126646,0,0.377646,Tim,Van Rijthoven
127570,0,0.377414,Rodrigo,Arus
123983,0,0.376439,Nerman,Fatic
132566,0,0.376437,Dmitrii,Baskov
200271,0,0.376437,Egor,Matvievici
105434,0.5,0.375958,Ruan,Roelofse
106207,0,0.375615,Mate,Pavic
144707,0,0.375615,Mikael,Ymer
105250,0,0.375,Mehdi,Jdi
108747,0,0.375,Dineshkanthan,Thangarajah
108748,0,0.375,Lukas,Mugevicius
118591,0,0.375,Russell,Moseley
123965,0,0.375,Rodrigo,Banzer
127326,0,0.375,Ben,Fatael
200270,0,0.375,Alex,Knaff
106138,0,0.374837,Yaraslau,Shyla
104783,0,0.373514,Mikhail,Ledovskikh
106325,0,0.373514,Jabor,Al Mutawa
122548,0,0.369949,Edan,Leshem
108779,0,0.36982,Jacob,Rasolondrazana
104997,0.230769,0.369768,Igor,Sijsling
104882,0.230769,0.369245,Blaz,Kavcic
104822,0,0.368498,N Vijay,Sundar Prashanth
126207,0.166667,0.366901,Francis,Tiafoe
111575,0,0.365239,Karen,Khachanov
108789,0,0.363727,Rafa,Orantes
105812,0.333333,0.363521,David,Agung Susanto
106109,0,0.363255,Alex,Bolt
111153,0,0.362096,Christopher,Eubanks
107098,0,0.359959,Gilles,Kremer
106261,0,0.359656,Dennis,Novikov
133301,0,0.359117,Giovani,Samaha
105487,0.333333,0.358475,Facundo,Bagnis
105934,0,0.358332,Chuhan,Wang
111513,0,0.357181,Laslo,Djere
123921,0,0.357181,Calvin,Hemery
103898,0.166667,0.356849,Julien,Benneteau
104735,0.166667,0.356097,Tobias,Kamke
121896,0.333333,0.355272,Gabor,Borsos
105633,0,0.35409,Mohamed,Safwat
105497,0.25,0.354028,Jose,Hernandez
105733,0,0.352682,Rhyne,Williams
106291,0,0.352548,Luke,Saville
106150,0,0.352071,Jeson,Patrombon
108618,0,0.352071,Karim,Alayli
104847,0,0.350381,Adrien,Bossel
104770,0,0.349417,Martin,Fischer
106169,0,0.349045,Vladyslav,Manafov
106293,0.25,0.347201,Kimmer,Coppejans
121971,0,0.345284,Duilio,Vallebuona
111511,0,0.344198,Noah,Rubin
105041,0.2,0.343934,Lukas,Lacko
106243,0,0.343373,Mate,Delic
104594,0.157895,0.343323,Marinko,Matosevic
105554,0,0.343102,Daniel,Evans
105051,0.142857,0.342042,Matthew,Ebden
105467,0,0.341301,Jordi,Munoz Abreu
105216,0.25,0.338596,Yuichi,Sugita
111192,0,0.338182,Lucas,Miedler
106005,0,0.337386,Constant,Lestienne
110754,0,0.337386,David,Vega Hernandez
104676,0,0.33687,Andreas,Beck
108761,0,0.3359,Mikelis,Libietis
105120,0,0.335629,Andres,Molteni
106362,0,0.335603,Laurent,Lokoli
106034,0,0.33348,Yasutaka,Uchiyama
106381,0,0.332527,Temur,Ismailov
106378,0.142857,0.331333,Kyle,Edmund
109739,0,0.331327,Maximilian,Marterer
105239,0,0.3248,Daniel,Glancy
111781,0,0.323492,Janis,Podzus
105759,0,0.323266,Henrik,Sillanpaa
104907,0.25,0.322086,Jose Rubin,Statham
105111,0,0.321473,Ivan,Endara
145016,0,0.318033,Julian,Saborio
106290,0,0.31794,Filip,Peliwo
103821,0,0.31748,Danai,Udomchoke
105428,0,0.315168,Marcus,Daniell
144854,0,0.313798,Rudolfs,Mednis
122513,0,0.312269,Andrei,Soltoianu
105026,0,0.310613,Takuto,Niki
106105,0.285714,0.309815,Guilherme,Clezar
105341,0,0.309541,Thomas,Fabbiano
105401,0,0.30883,Matteo,Trevisan
105099,0,0.308281,Antonio,Veic
134886,0.25,0.304931,Sharmal,Dissanayake
105137,0,0.3048,Pere,Riba
105613,0.142857,0.304436,Norbert,Gombos
117356,0.166667,0.304008,Cem,Ilkel
106299,0,0.303832,Bar Tzuf,Botzer
111794,0,0.303634,Kamil,Majchrzak
106136,0.25,0.302033,Warit,Sornbutnark
108972,0,0.301889,Ibrahim,Abou Chahine
105015,0,0.301255,Franco,Skugor
121331,0,0.297026,Pablo,Nunez
111506,0,0.296994,Maxime,Hamou
104802,0,0.2957,Fabrice,Martin
104952,0,0.290141,Martin,Pedersen
104629,0.2,0.290077,Adrian,Menendez Maceiras
105606,0,0.289581,Mohsen,Hossein Zade
106368,0,0.28916,Ramkumar,Ramanathan
104763,0,0.287974,Rafael,Arevalo
103565,0.142857,0.287071,Stephane,Robert
105590,0,0.283643,Uladzimir,Ignatik
105302,0,0.281828,Ante,Pavic
104813,0,0.281527,Grega,Zemlja
104944,0,0.281311,Niels,Desein
105450,0,0.281311,Mike,Urbanija
105132,0,0.281021,Jurgen,Zopp
104905,0,0.279532,Nicolas,Barrientos
105853,0,0.273529,Tigre,Hank
134114,0,0.268304,Jad,Ballout
106227,0,0.267344,Ji Sung,Nam
104505,0,0.267121,Konstantin,Kravchuk
104297,0,0.265043,Rogerio,Dutra Silva
104945,0,0.258463,James,Mcgee
